Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Modification-Dependent Protein Catabolic Process (GO:0019941)	3/207	0.16448906062860072	0.26451272339449583	0	0	2.190311418685121	3.9533176367561946	ARRDC1;FAU;UBE2J2
Positive Regulation of DNA Metabolic Process (GO:0051054)	2/108	0.16528136897092036	0.26451272339449583	0	0	2.803195152182895	5.046048387126474	AURKB;VEGFA
Regulation of Double-Strand Break Repair via Nonhomologous End Joining (GO:2001032)	1/27	0.1671703736504221	0.26451272339449583	0	0	5.695094760312152	10.18705396797535	CYREN
ER-nucleus Signaling Pathway (GO:0006984)	1/27	0.1671703736504221	0.26451272339449583	0	0	5.695094760312152	10.18705396797535	NFE2L2
Regulation of Interferon-Alpha Production (GO:0032647)	1/27	0.1671703736504221	0.26451272339449583	0	0	5.695094760312152	10.18705396797535	DDX3X
Regulation of Keratinocyte Proliferation (GO:0010837)	1/27	0.1671703736504221	0.26451272339449583	0	0	5.695094760312152	10.18705396797535	SNAI2
Negative Regulation of Protein Localization to Plasma Membrane (GO:1903077)	1/27	0.1671703736504221	0.26451272339449583	0	0	5.695094760312152	10.18705396797535	BCL2L1
Negative Regulation of Proteolysis Involved in Protein Catabolic Process (GO:1903051)	1/27	0.1671703736504221	0.26451272339449583	0	0	5.695094760312152	10.18705396797535	RPL23
Regulation of Myeloid Cell Differentiation (GO:0045637)	1/27	0.1671703736504221	0.26451272339449583	0	0	5.695094760312152	10.18705396797535	EIF6
Nuclear-Transcribed mRNA Catabolic Process, Nonsense-Mediated Decay (GO:0000184)	1/27	0.1671703736504221	0.26451272339449583	0	0	5.695094760312152	10.18705396797535	RNPS1
Cardiac Muscle Cell Differentiation (GO:0055007)	1/27	0.1671703736504221	0.26451272339449583	0	0	5.695094760312152	10.18705396797535	VEGFA
Phagocytosis, Engulfment (GO:0006911)	1/27	0.1671703736504221	0.26451272339449583	0	0	5.695094760312152	10.18705396797535	MYH9
Regulation of Transcription by RNA Polymerase III (GO:0006359)	1/27	0.1671703736504221	0.26451272339449583	0	0	5.695094760312152	10.18705396797535	DDX56
Cellular Response to Epidermal Growth Factor Stimulus (GO:0071364)	1/27	0.1671703736504221	0.26451272339449583	0	0	5.695094760312152	10.18705396797535	SNAI2
Striated Muscle Cell Development (GO:0055002)	1/27	0.1671703736504221	0.26451272339449583	0	0	5.695094760312152	10.18705396797535	VEGFA
Gluconeogenesis (GO:0006094)	1/27	0.1671703736504221	0.26451272339449583	0	0	5.695094760312152	10.18705396797535	ENO1
Zymogen Activation (GO:0031638)	1/27	0.1671703736504221	0.26451272339449583	0	0	5.695094760312152	10.18705396797535	PLAU
Glycerophospholipid Catabolic Process (GO:0046475)	1/27	0.1671703736504221	0.26451272339449583	0	0	5.695094760312152	10.18705396797535	SMPD4
in Utero Embryonic Development (GO:0001701)	1/27	0.1671703736504221	0.26451272339449583	0	0	5.695094760312152	10.18705396797535	VEGFA
Positive Regulation of Vascular Endothelial Growth Factor Production (GO:0010575)	1/27	0.1671703736504221	0.26451272339449583	0	0	5.695094760312152	10.18705396797535	RELA
Regulation of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434)	2/109	0.16766764116600902	0.26463959781052915	0	0	2.77686063169384	4.958838812817168	CSNK1D;ELOB
Positive Regulation of Vasculature Development (GO:1904018)	2/109	0.16766764116600902	0.26463959781052915	0	0	2.77686063169384	4.958838812817168	F3;VEGFA
Protein-Containing Complex Assembly (GO:0065003)	4/321	0.17217545568965234	0.26515132423743193	0	0	1.8827433111344782	3.3121996601287442	GAK;SLC2A1;CSNK1D;ELOB
Cellular Response to Metal Ion (GO:0071248)	2/111	0.17245797497128756	0.26515132423743193	0	0	2.725641197348155	4.790591589910695	DAXX;MT1E
Positive Regulation of GTPase Activity (GO:0043547)	2/111	0.17245797497128756	0.26515132423743193	0	0	2.725641197348155	4.790591589910695	EPHA2;CORO1C
ADP Catabolic Process (GO:0046032)	1/28	0.17279759270634845	0.26515132423743193	0	0	5.4838969404186795	9.627717861334713	ENO1
Regulation of Lipid Biosynthetic Process (GO:0046890)	1/28	0.17279759270634845	0.26515132423743193	0	0	5.4838969404186795	9.627717861334713	EIF6
Regulation of Microtubule Depolymerization (GO:0031114)	1/28	0.17279759270634845	0.26515132423743193	0	0	5.4838969404186795	9.627717861334713	AURKB
Nuclear Membrane Organization (GO:0071763)	1/28	0.17279759270634845	0.26515132423743193	0	0	5.4838969404186795	9.627717861334713	CHMP1A
Regulation of Protein Modification by Small Protein Conjugation or Removal (GO:1903320)	1/28	0.17279759270634845	0.26515132423743193	0	0	5.4838969404186795	9.627717861334713	DAXX
Regulation of Toll-Like Receptor 4 Signaling Pathway (GO:0034143)	1/28	0.17279759270634845	0.26515132423743193	0	0	5.4838969404186795	9.627717861334713	FLOT1
Phospholipid Catabolic Process (GO:0009395)	1/28	0.17279759270634845	0.26515132423743193	0	0	5.4838969404186795	9.627717861334713	SMPD4
Positive Regulation of ATP Metabolic Process (GO:1903580)	1/28	0.17279759270634845	0.26515132423743193	0	0	5.4838969404186795	9.627717861334713	ENO1
Response to Zinc Ion (GO:0010043)	1/28	0.17279759270634845	0.26515132423743193	0	0	5.4838969404186795	9.627717861334713	MT1E
Establishment of Protein Localization to Mitochondrial Membrane (GO:0090151)	1/28	0.17279759270634845	0.26515132423743193	0	0	5.4838969404186795	9.627717861334713	TOMM20
Positive Regulation of Leukocyte Migration (GO:0002687)	1/28	0.17279759270634845	0.26515132423743193	0	0	5.4838969404186795	9.627717861334713	VEGFA
Positive Regulation of Microtubule Polymerization or Depolymerization (GO:0031112)	1/28	0.17279759270634845	0.26515132423743193	0	0	5.4838969404186795	9.627717861334713	AURKB
Glycolytic Process (GO:0006096)	1/28	0.17279759270634845	0.26515132423743193	0	0	5.4838969404186795	9.627717861334713	ENO1
Positive Regulation of Response to Endoplasmic Reticulum Stress (GO:1905898)	1/28	0.17279759270634845	0.26515132423743193	0	0	5.4838969404186795	9.627717861334713	NFE2L2
Positive Regulation of Signal Transduction by P53 Class Mediator (GO:1901798)	1/28	0.17279759270634845	0.26515132423743193	0	0	5.4838969404186795	9.627717861334713	RPL23
Positive Regulation of Viral Genome Replication (GO:0045070)	1/28	0.17279759270634845	0.26515132423743193	0	0	5.4838969404186795	9.627717861334713	DDX3X
Long-Term Synaptic Potentiation (GO:0060291)	1/28	0.17279759270634845	0.26515132423743193	0	0	5.4838969404186795	9.627717861334713	PLK2
Protein Methylation (GO:0006479)	1/28	0.17279759270634845	0.26515132423743193	0	0	5.4838969404186795	9.627717861334713	SNRPB
Regulation of DNA Biosynthetic Process (GO:2000278)	1/28	0.17279759270634845	0.26515132423743193	0	0	5.4838969404186795	9.627717861334713	VEGFA
Mucosal Immune Response (GO:0002385)	1/28	0.17279759270634845	0.26515132423743193	0	0	5.4838969404186795	9.627717861334713	FAU
Regulation of Canonical Wnt Signaling Pathway (GO:0060828)	3/214	0.17605105058961987	0.26917144043194274	0	0	2.116915249512127	3.677042129763007	DDX3X;SNAI2;CSNK1D
Negative Regulation of Protein Localization to Membrane (GO:1905476)	1/29	0.17838706178350183	0.26917144043194274	0	0	5.287784679089027	9.115081035918536	BCL2L1
Regulation of Platelet Activation (GO:0010543)	1/29	0.17838706178350183	0.26917144043194274	0	0	5.287784679089027	9.115081035918536	FLNA
Camera-Type Eye Development (GO:0043010)	1/29	0.17838706178350183	0.26917144043194274	0	0	5.287784679089027	9.115081035918536	VEGFA
Regulation of Supramolecular Fiber Organization (GO:1902903)	1/29	0.17838706178350183	0.26917144043194274	0	0	5.287784679089027	9.115081035918536	HSPA8
Cell-Substrate Junction Assembly (GO:0007044)	1/29	0.17838706178350183	0.26917144043194274	0	0	5.287784679089027	9.115081035918536	PLEC
Regulation of Vascular Endothelial Growth Factor Production (GO:0010574)	1/29	0.17838706178350183	0.26917144043194274	0	0	5.287784679089027	9.115081035918536	RELA
Response to Interferon-Beta (GO:0035456)	1/29	0.17838706178350183	0.26917144043194274	0	0	5.287784679089027	9.115081035918536	IRF1
Cytoplasmic Pattern Recognition Receptor Signaling Pathway (GO:0002753)	1/29	0.17838706178350183	0.26917144043194274	0	0	5.287784679089027	9.115081035918536	DDX3X
Synaptic Vesicle Endocytosis (GO:0048488)	1/29	0.17838706178350183	0.26917144043194274	0	0	5.287784679089027	9.115081035918536	GAK
Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0048010)	1/29	0.17838706178350183	0.26917144043194274	0	0	5.287784679089027	9.115081035918536	VEGFA
Positive Regulation of Protein Targeting to Mitochondrion (GO:1903955)	1/29	0.17838706178350183	0.26917144043194274	0	0	5.287784679089027	9.115081035918536	UBE2J2
Intracellular Zinc Ion Homeostasis (GO:0006882)	1/29	0.17838706178350183	0.26917144043194274	0	0	5.287784679089027	9.115081035918536	MT1E
Regulation of Blood Coagulation (GO:0030193)	1/29	0.17838706178350183	0.26917144043194274	0	0	5.287784679089027	9.115081035918536	PLAU
Intracellular Protein Transport (GO:0006886)	4/326	0.178799408411837	0.26947321766582083	0	0	1.8530480791350357	3.1900050810373752	EHD1;NUP62;TOMM20;RAN
Positive Regulation of Wnt Signaling Pathway (GO:0030177)	2/114	0.17968516851596142	0.2701664441312263	0	0	2.6522419186652764	4.552703275014115	DDX3X;CSNK1D
Double-Strand Break Repair via Homologous Recombination (GO:0000724)	2/114	0.17968516851596142	0.2701664441312263	0	0	2.6522419186652764	4.552703275014115	MUS81;RFWD3
Negative Regulation of Response to Endoplasmic Reticulum Stress (GO:1903573)	1/30	0.18393903231799882	0.2720496876591381	0	0	5.105197401299351	8.643869688932945	BCL2L1
Regulation of Muscle Contraction (GO:0006937)	1/30	0.18393903231799882	0.2720496876591381	0	0	5.105197401299351	8.643869688932945	ENO1
Regulation of Spindle Assembly (GO:0090169)	1/30	0.18393903231799882	0.2720496876591381	0	0	5.105197401299351	8.643869688932945	CHMP1A
Cellular Response to Acid Chemical (GO:0071229)	1/30	0.18393903231799882	0.2720496876591381	0	0	5.105197401299351	8.643869688932945	VEGFA
Response to Epidermal Growth Factor (GO:0070849)	1/30	0.18393903231799882	0.2720496876591381	0	0	5.105197401299351	8.643869688932945	SNAI2
Clathrin-Dependent Endocytosis (GO:0072583)	1/30	0.18393903231799882	0.2720496876591381	0	0	5.105197401299351	8.643869688932945	GAK
Very Long-Chain Fatty Acid Metabolic Process (GO:0000038)	1/30	0.18393903231799882	0.2720496876591381	0	0	5.105197401299351	8.643869688932945	ELOVL1
Vesicle Coating (GO:0006901)	1/30	0.18393903231799882	0.2720496876591381	0	0	5.105197401299351	8.643869688932945	CSNK1D
Heterotypic Cell-Cell Adhesion (GO:0034113)	1/30	0.18393903231799882	0.2720496876591381	0	0	5.105197401299351	8.643869688932945	ITGA5
Hexose Biosynthetic Process (GO:0019319)	1/30	0.18393903231799882	0.2720496876591381	0	0	5.105197401299351	8.643869688932945	ENO1
Positive Regulation of Response to Wounding (GO:1903036)	1/30	0.18393903231799882	0.2720496876591381	0	0	5.105197401299351	8.643869688932945	HBEGF
Pyroptotic Inflammatory Response (GO:0070269)	1/30	0.18393903231799882	0.2720496876591381	0	0	5.105197401299351	8.643869688932945	DPP9
Negative Regulation of Notch Signaling Pathway (GO:0045746)	1/30	0.18393903231799882	0.2720496876591381	0	0	5.105197401299351	8.643869688932945	ARRDC1
Negative Regulation of Cell-Matrix Adhesion (GO:0001953)	1/30	0.18393903231799882	0.2720496876591381	0	0	5.105197401299351	8.643869688932945	CORO1C
Antimicrobial Humoral Immune Response Mediated by Antimicrobial Peptide (GO:0061844)	2/116	0.18452898109234445	0.2726045133948604	0	0	2.6054552439492893	4.403085829425509	RPL30;FAU
Defense Response to Bacterium (GO:0042742)	3/221	0.18783339275373023	0.27634116537588316	0	0	2.04823259579061	3.425054378365651	RPL30;SHARPIN;FAU
Regulation of Cell Growth (GO:0001558)	3/221	0.18783339275373023	0.27634116537588316	0	0	2.04823259579061	3.425054378365651	DDX3X;ENO1;EIF4G2
Positive Regulation of Cell Cycle Process (GO:0090068)	2/118	0.18939169633598885	0.27634116537588316	0	0	2.5602819028441983	4.260150198141937	NUP62;AURKB
Positive Regulation of Epithelial Cell Proliferation (GO:0050679)	2/118	0.18939169633598885	0.27634116537588316	0	0	2.5602819028441983	4.260150198141937	F3;VEGFA
Golgi to Plasma Membrane Protein Transport (GO:0043001)	1/31	0.1894537540402036	0.27634116537588316	0	0	4.934782608695652	8.20955530560997	RAB34
Artery Morphogenesis (GO:0048844)	1/31	0.1894537540402036	0.27634116537588316	0	0	4.934782608695652	8.20955530560997	VEGFA
Regulation of Protein Modification Process (GO:0031399)	1/31	0.1894537540402036	0.27634116537588316	0	0	4.934782608695652	8.20955530560997	CORO1C
Chromosome Condensation (GO:0030261)	1/31	0.1894537540402036	0.27634116537588316	0	0	4.934782608695652	8.20955530560997	CHMP1A
Positive Regulation of Lamellipodium Organization (GO:1902745)	1/31	0.1894537540402036	0.27634116537588316	0	0	4.934782608695652	8.20955530560997	CORO1C
Leukocyte Cell-Cell Adhesion (GO:0007159)	1/31	0.1894537540402036	0.27634116537588316	0	0	4.934782608695652	8.20955530560997	TNIP1
Negative Regulation of Blood Coagulation (GO:0030195)	1/31	0.1894537540402036	0.27634116537588316	0	0	4.934782608695652	8.20955530560997	PLAU
Regulation of ERK1 and ERK2 Cascade (GO:0070372)	3/223	0.1912372898532678	0.27840703223530106	0	0	2.0294117647058822	3.357134659028179	TNIP1;EPHA2;VEGFA
Negative Regulation of Fat Cell Differentiation (GO:0045599)	1/32	0.1949314750905223	0.27840703223530106	0	0	4.77536231884058	7.808229271796255	ASXL1
DNA Damage Response, Signal Transduction by P53 Class Mediator (GO:0030330)	1/32	0.1949314750905223	0.27840703223530106	0	0	4.77536231884058	7.808229271796255	MUC1
Regulation of Lamellipodium Assembly (GO:0010591)	1/32	0.1949314750905223	0.27840703223530106	0	0	4.77536231884058	7.808229271796255	EPHA2
TOR Signaling (GO:0031929)	1/32	0.1949314750905223	0.27840703223530106	0	0	4.77536231884058	7.808229271796255	RPS6
Regulation of Macrophage Derived Foam Cell Differentiation (GO:0010743)	1/32	0.1949314750905223	0.27840703223530106	0	0	4.77536231884058	7.808229271796255	NFKBIA
Apoptotic Mitochondrial Changes (GO:0008637)	1/32	0.1949314750905223	0.27840703223530106	0	0	4.77536231884058	7.808229271796255	BCL2L1
Non-Motile Cilium Assembly (GO:1905515)	1/32	0.1949314750905223	0.27840703223530106	0	0	4.77536231884058	7.808229271796255	CSNK1D
Respiratory System Development (GO:0060541)	1/32	0.1949314750905223	0.27840703223530106	0	0	4.77536231884058	7.808229271796255	VEGFA
Positive Regulation of G1/S Transition of Mitotic Cell Cycle (GO:1900087)	1/32	0.1949314750905223	0.27840703223530106	0	0	4.77536231884058	7.808229271796255	DDX3X
Response to Steroid Hormone (GO:0048545)	1/32	0.1949314750905223	0.27840703223530106	0	0	4.77536231884058	7.808229271796255	HSPA8
Sphingolipid Catabolic Process (GO:0030149)	1/32	0.1949314750905223	0.27840703223530106	0	0	4.77536231884058	7.808229271796255	SMPD4
Positive Regulation of Establishment of Protein Localization to Mitochondrion (GO:1903749)	1/32	0.1949314750905223	0.27840703223530106	0	0	4.77536231884058	7.808229271796255	UBE2J2
Endodermal Cell Differentiation (GO:0035987)	1/32	0.1949314750905223	0.27840703223530106	0	0	4.77536231884058	7.808229271796255	ITGA5
Protein Transmembrane Import Into Intracellular Organelle (GO:0044743)	1/32	0.1949314750905223	0.27840703223530106	0	0	4.77536231884058	7.808229271796255	TOMM20
Pyridine Nucleotide Catabolic Process (GO:0019364)	1/32	0.1949314750905223	0.27840703223530106	0	0	4.77536231884058	7.808229271796255	ENO1
Mitochondrial Membrane Organization (GO:0007006)	1/32	0.1949314750905223	0.27840703223530106	0	0	4.77536231884058	7.808229271796255	BCL2L1
Regulation of Cell Migration Involved in Sprouting Angiogenesis (GO:0090049)	1/32	0.1949314750905223	0.27840703223530106	0	0	4.77536231884058	7.808229271796255	VEGFA
Supramolecular Fiber Organization (GO:0097435)	4/338	0.19503849618375307	0.27840703223530106	0	0	1.7854069638500776	2.9183518137307884	TAGLN2;RHOC;RND3;CORO1C
Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161)	4/339	0.1964123590151752	0.28005312762950263	0	0	1.7799889441680485	2.897001350135918	PSMC5;SHARPIN;PSMC3;NFE2L2
Negative Regulation of Cell Growth (GO:0030308)	2/121	0.19671822068900532	0.2801744355267652	0	0	2.495368950499908	4.057427307599096	DDX3X;ENO1
Negative Regulation of DNA-binding Transcription Factor Activity (GO:0043433)	2/122	0.1991683820446196	0.2833460502406079	0	0	2.4744525547445257	3.992788200764304	NFKBIA;FLNA
Vasculogenesis (GO:0001570)	1/33	0.20037244188096293	0.2834700431961449	0	0	4.625905797101449	7.436501774892017	VEGFA
Regulation of Ras Protein Signal Transduction (GO:0046578)	1/33	0.20037244188096293	0.2834700431961449	0	0	4.625905797101449	7.436501774892017	NUP62
Regulation of Amyloid-Beta Formation (GO:1902003)	1/33	0.20037244188096293	0.2834700431961449	0	0	4.625905797101449	7.436501774892017	RELA
Negative Regulation of G2/M Transition of Mitotic Cell Cycle (GO:0010972)	1/33	0.20037244188096293	0.2834700431961449	0	0	4.625905797101449	7.436501774892017	AURKB
Regulation of calcineurin-NFAT Signaling Cascade (GO:0070884)	1/33	0.20037244188096293	0.2834700431961449	0	0	4.625905797101449	7.436501774892017	PTBP1
Cellular Response to Molecule of Bacterial Origin (GO:0071219)	2/123	0.20162226452881438	0.2846036192292163	0	0	2.453881884538819	3.9295466008376563	TNIP1;RELA
Protein-Containing Complex Organization (GO:0043933)	2/123	0.20162226452881438	0.2846036192292163	0	0	2.453881884538819	3.9295466008376563	SLC2A1;ELOB
JNK Cascade (GO:0007254)	1/34	0.20577689927031714	0.2879061578545011	0	0	4.4855072463768115	7.091419693419097	DAXX
Cellular Response to Osmotic Stress (GO:0071470)	1/34	0.20577689927031714	0.2879061578545011	0	0	4.4855072463768115	7.091419693419097	DDX3X
Response to Exogenous dsRNA (GO:0043330)	1/34	0.20577689927031714	0.2879061578545011	0	0	4.4855072463768115	7.091419693419097	FLOT1
Sarcomere Organization (GO:0045214)	1/34	0.20577689927031714	0.2879061578545011	0	0	4.4855072463768115	7.091419693419097	WDR1
Positive Regulation of Transcription by RNA Polymerase I (GO:0045943)	1/34	0.20577689927031714	0.2879061578545011	0	0	4.4855072463768115	7.091419693419097	DDX56
Lung Development (GO:0030324)	1/34	0.20577689927031714	0.2879061578545011	0	0	4.4855072463768115	7.091419693419097	VEGFA
