Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Positive Regulation of Translational Initiation (GO:0045948)	1/20	0.20669627916248437	0.35193582491544956	0	0	4.536797502230152	7.1522831006193375	DDX3X
Protein Heterooligomerization (GO:0051291)	1/20	0.20669627916248437	0.35193582491544956	0	0	4.536797502230152	7.1522831006193375	FARSA
Maintenance of Protein Location in Nucleus (GO:0051457)	1/20	0.20669627916248437	0.35193582491544956	0	0	4.536797502230152	7.1522831006193375	HNRNPU
Regulation of Cell Cycle G2/M Phase Transition (GO:1902749)	1/20	0.20669627916248437	0.35193582491544956	0	0	4.536797502230152	7.1522831006193375	CDK4
Negative Regulation of Apoptotic Signaling Pathway (GO:2001234)	2/74	0.20936679957540652	0.35606929022917166	0	0	2.3983451536643026	3.7502144745999995	DDX3X;SLC25A6
Regulation of Fat Cell Differentiation (GO:0045598)	2/75	0.21358163982407957	0.3587418738348211	0	0	2.3653745263771495	3.651514120827837	WWTR1;GPS2
DNA Repair-Dependent Chromatin Remodeling (GO:0140861)	1/21	0.21583242341221842	0.3587418738348211	0	0	4.309745762711865	6.60793057654269	SIRT7
Regulation of Generation of Precursor Metabolites and Energy (GO:0043467)	1/21	0.21583242341221842	0.3587418738348211	0	0	4.309745762711865	6.60793057654269	EIF6
RNA-templated DNA Biosynthetic Process (GO:0006278)	1/21	0.21583242341221842	0.3587418738348211	0	0	4.309745762711865	6.60793057654269	DKC1
Anaphase-Promoting Complex-Dependent Catabolic Process (GO:0031145)	1/21	0.21583242341221842	0.3587418738348211	0	0	4.309745762711865	6.60793057654269	ANAPC13
Regulation of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902175)	1/21	0.21583242341221842	0.3587418738348211	0	0	4.309745762711865	6.60793057654269	P4HB
Peripheral Nervous System Development (GO:0007422)	1/21	0.21583242341221842	0.3587418738348211	0	0	4.309745762711865	6.60793057654269	SOX10
Plasma Membrane Repair (GO:0001778)	1/21	0.21583242341221842	0.3587418738348211	0	0	4.309745762711865	6.60793057654269	CHMP1A
Cellular Response to Nerve Growth Factor Stimulus (GO:1990090)	1/21	0.21583242341221842	0.3587418738348211	0	0	4.309745762711865	6.60793057654269	EHD1
Porphyrin-Containing Compound Biosynthetic Process (GO:0006779)	1/21	0.21583242341221842	0.3587418738348211	0	0	4.309745762711865	6.60793057654269	HMBS
Response to Gamma Radiation (GO:0010332)	1/21	0.21583242341221842	0.3587418738348211	0	0	4.309745762711865	6.60793057654269	MEN1
Telomere Maintenance via Telomerase (GO:0007004)	1/21	0.21583242341221842	0.3587418738348211	0	0	4.309745762711865	6.60793057654269	DKC1
Positive Regulation of Leukocyte Activation (GO:0002696)	1/21	0.21583242341221842	0.3587418738348211	0	0	4.309745762711865	6.60793057654269	HSPD1
Homologous Chromosome Segregation (GO:0045143)	1/21	0.21583242341221842	0.3587418738348211	0	0	4.309745762711865	6.60793057654269	SIRT7
Innate Immune Response in Mucosa (GO:0002227)	1/21	0.21583242341221842	0.3587418738348211	0	0	4.309745762711865	6.60793057654269	FAU
Positive Regulation of Smoothened Signaling Pathway (GO:0045880)	1/21	0.21583242341221842	0.3587418738348211	0	0	4.309745762711865	6.60793057654269	RAB34
Intrinsic Apoptotic Signaling Pathway in Response to DNA Damage by P53 Class Mediator (GO:0042771)	1/21	0.21583242341221842	0.3587418738348211	0	0	4.309745762711865	6.60793057654269	PHLDA3
Midbody Abscission (GO:0061952)	1/21	0.21583242341221842	0.3587418738348211	0	0	4.309745762711865	6.60793057654269	CHMP1A
Myoblast Differentiation (GO:0045445)	1/21	0.21583242341221842	0.3587418738348211	0	0	4.309745762711865	6.60793057654269	DDX5
Regulation of Cardiac Muscle Cell Proliferation (GO:0060043)	1/21	0.21583242341221842	0.3587418738348211	0	0	4.309745762711865	6.60793057654269	LONP1
Regulation of Rho Protein Signal Transduction (GO:0035023)	2/76	0.21780452529274894	0.3616097781191052	0	0	2.3332949971247845	3.556308582887019	CSNK1A1;ARHGDIA
Intracellular Signaling Cassette (GO:0141124)	6/354	0.2242013667550946	0.36709389216577937	0	0	1.4938050455291834	2.2335532462919145	FOSL1;WWTR1;PPP1CC;PDPK1;C1QBP;MEN1
D-glucose Transmembrane Transport (GO:1904659)	1/22	0.2248637893348362	0.36709389216577937	0	0	4.104317998385795	6.124711385572285	SLC2A1
Negative Regulation of Myeloid Cell Differentiation (GO:0045638)	1/22	0.2248637893348362	0.36709389216577937	0	0	4.104317998385795	6.124711385572285	HSPA9
Negative Regulation of Natural Killer Cell Mediated Cytotoxicity (GO:0045953)	1/22	0.2248637893348362	0.36709389216577937	0	0	4.104317998385795	6.124711385572285	GRB2
Negative Regulation of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010804)	1/22	0.2248637893348362	0.36709389216577937	0	0	4.104317998385795	6.124711385572285	GPS2
Early Endosome to Late Endosome Transport (GO:0045022)	1/22	0.2248637893348362	0.36709389216577937	0	0	4.104317998385795	6.124711385572285	BECN1
Epithelial Structure Maintenance (GO:0010669)	1/22	0.2248637893348362	0.36709389216577937	0	0	4.104317998385795	6.124711385572285	SCRIB
Hexose Transmembrane Transport (GO:0008645)	1/22	0.2248637893348362	0.36709389216577937	0	0	4.104317998385795	6.124711385572285	SLC2A1
Post-Transcriptional Gene Silencing (GO:0016441)	1/22	0.2248637893348362	0.36709389216577937	0	0	4.104317998385795	6.124711385572285	TARBP2
Membrane Protein Ectodomain Proteolysis (GO:0006509)	1/22	0.2248637893348362	0.36709389216577937	0	0	4.104317998385795	6.124711385572285	APH1A
protein-DNA Complex Disassembly (GO:0032986)	1/22	0.2248637893348362	0.36709389216577937	0	0	4.104317998385795	6.124711385572285	SMARCE1
Receptor Metabolic Process (GO:0043112)	1/22	0.2248637893348362	0.36709389216577937	0	0	4.104317998385795	6.124711385572285	BECN1
Regulation of Anoikis (GO:2000209)	1/22	0.2248637893348362	0.36709389216577937	0	0	4.104317998385795	6.124711385572285	MYBBP1A
Negative Regulation of SMAD Protein Signal Transduction (GO:0060392)	1/22	0.2248637893348362	0.36709389216577937	0	0	4.104317998385795	6.124711385572285	OVOL2
Regulation of Calcium Ion Import (GO:0090279)	1/22	0.2248637893348362	0.36709389216577937	0	0	4.104317998385795	6.124711385572285	KCNN4
Cellular Response to Decreased Oxygen Levels (GO:0036294)	2/78	0.22627149093478094	0.36898109645204547	0	0	2.2716685330347146	3.3757442223002987	P4HB;NOP53
Regulation of Transcription Elongation by RNA Polymerase II (GO:0034243)	2/79	0.23051413983778563	0.37430698687169733	0	0	2.2420558165239015	3.290089279991222	MED10;HNRNPU
Sphingolipid Metabolic Process (GO:0006665)	2/79	0.23051413983778563	0.37430698687169733	0	0	2.2420558165239015	3.290089279991222	ELOVL1;CERS2
Regulation of Cell Cycle G1/S Phase Transition (GO:1902806)	2/79	0.23051413983778563	0.37430698687169733	0	0	2.2420558165239015	3.290089279991222	SMARCE1;PHB2
Synapse Organization (GO:0050808)	3/144	0.2305588056924575	0.37430698687169733	0	0	1.8386070194580832	2.6976949115010616	DVL1;SDF4;AGRN
RNA Destabilization (GO:0050779)	1/23	0.23379157358704858	0.37490310394317794	0	0	3.9175654853620956	5.693496923454789	DXO
T-helper Cell Differentiation (GO:0042093)	1/23	0.23379157358704858	0.37490310394317794	0	0	3.9175654853620956	5.693496923454789	MEN1
U2-type Prespliceosome Assembly (GO:1903241)	1/23	0.23379157358704858	0.37490310394317794	0	0	3.9175654853620956	5.693496923454789	SNRPB
Negative Regulation of Smoothened Signaling Pathway (GO:0045879)	1/23	0.23379157358704858	0.37490310394317794	0	0	3.9175654853620956	5.693496923454789	RACK1
Nuclear Membrane Reassembly (GO:0031468)	1/23	0.23379157358704858	0.37490310394317794	0	0	3.9175654853620956	5.693496923454789	CHMP1A
Regulatory ncRNA-mediated Post-Transcriptional Gene Silencing (GO:0035194)	1/23	0.23379157358704858	0.37490310394317794	0	0	3.9175654853620956	5.693496923454789	EIF6
Glial Cell Development (GO:0021782)	1/23	0.23379157358704858	0.37490310394317794	0	0	3.9175654853620956	5.693496923454789	SOX10
Positive Regulation of Viral Life Cycle (GO:1903902)	1/23	0.23379157358704858	0.37490310394317794	0	0	3.9175654853620956	5.693496923454789	P4HB
Protein K63-linked Deubiquitination (GO:0070536)	1/23	0.23379157358704858	0.37490310394317794	0	0	3.9175654853620956	5.693496923454789	SHMT2
Long-Chain fatty-acyl-CoA Metabolic Process (GO:0035336)	1/23	0.23379157358704858	0.37490310394317794	0	0	3.9175654853620956	5.693496923454789	ELOVL1
Modulation by Host of Viral Genome Replication (GO:0044827)	1/23	0.23379157358704858	0.37490310394317794	0	0	3.9175654853620956	5.693496923454789	DDX56
Regulation of Double-Strand Break Repair via Homologous Recombination (GO:0010569)	2/80	0.2347619709548686	0.37490310394317794	0	0	2.213202400436443	3.2073356654500866	RNF126;C1QBP
Signal Transduction in Response to DNA Damage (GO:0042770)	2/80	0.2347619709548686	0.37490310394317794	0	0	2.213202400436443	3.2073356654500866	GRB2;FOXM1
Positive Regulation of Organelle Organization (GO:0010638)	2/80	0.2347619709548686	0.37490310394317794	0	0	2.213202400436443	3.2073356654500866	ANXA2;MSTO1
Protein Import Into Nucleus (GO:0006606)	2/80	0.2347619709548686	0.37490310394317794	0	0	2.213202400436443	3.2073356654500866	POM121C;PHB2
Regulation of Cytokinesis (GO:0032465)	2/81	0.23901430676107296	0.38045056863380344	0	0	2.1850794505790465	3.1273553435998003	BECN1;AURKB
Negative Regulation of Neuron Apoptotic Process (GO:0043524)	2/81	0.23901430676107296	0.38045056863380344	0	0	2.1850794505790465	3.1273553435998003	PYCR1;GRINA
Negative Regulation of Cell Cycle (GO:0045786)	2/81	0.23901430676107296	0.38045056863380344	0	0	2.1850794505790465	3.1273553435998003	SCRIB;MEN1
Negative Regulation of Double-Strand Break Repair via Homologous Recombination (GO:2000042)	1/24	0.2426169591229485	0.3812180729627465	0	0	3.747052321296979	5.306842959073842	C1QBP
Regulation of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033143)	1/24	0.2426169591229485	0.3812180729627465	0	0	3.747052321296979	5.306842959073842	DDX5
Regulation of Lipid Storage (GO:0010883)	1/24	0.2426169591229485	0.3812180729627465	0	0	3.747052321296979	5.306842959073842	NR1H2
Negative Regulation of Receptor-Mediated Endocytosis (GO:0048261)	1/24	0.2426169591229485	0.3812180729627465	0	0	3.747052321296979	5.306842959073842	ANXA2
Negative Regulation of Response to Wounding (GO:1903035)	1/24	0.2426169591229485	0.3812180729627465	0	0	3.747052321296979	5.306842959073842	CERS2
Regulation of Protein Export From Nucleus (GO:0046825)	1/24	0.2426169591229485	0.3812180729627465	0	0	3.747052321296979	5.306842959073842	SIRT7
Cellular Response to Steroid Hormone Stimulus (GO:0071383)	1/24	0.2426169591229485	0.3812180729627465	0	0	3.747052321296979	5.306842959073842	HSPA8
Positive Regulation of NLRP3 Inflammasome Complex Assembly (GO:1900227)	1/24	0.2426169591229485	0.3812180729627465	0	0	3.747052321296979	5.306842959073842	DDX3X
Positive Regulation of Cellular Response to Transforming Growth Factor Beta Stimulus (GO:1903846)	1/24	0.2426169591229485	0.3812180729627465	0	0	3.747052321296979	5.306842959073842	MEN1
Positive Regulation of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030511)	1/24	0.2426169591229485	0.3812180729627465	0	0	3.747052321296979	5.306842959073842	MEN1
Mitotic Cytokinetic Process (GO:1902410)	1/24	0.2426169591229485	0.3812180729627465	0	0	3.747052321296979	5.306842959073842	CHMP1A
Regulation of Cholesterol Transport (GO:0032374)	1/24	0.2426169591229485	0.3812180729627465	0	0	3.747052321296979	5.306842959073842	NR1H2
+ Reg of Transmembrane Receptor Prot Serine/Threonine Kinase Sgnlng Pway (GO:0090100)	2/82	0.2432704844904191	0.3818356855063752	0	0	2.1576595744680853	3.0500273336524186	CSNK2B;MEN1
Regulation of Kinase Activity (GO:0043549)	1/25	0.25134111551322774	0.3903242323542287	0	0	3.5907485875706215	4.958623566873999	HNRNPU
Regulation of Protein Transport (GO:0051223)	1/25	0.25134111551322774	0.3903242323542287	0	0	3.5907485875706215	4.958623566873999	HSPA8
Organophosphate Ester Transport (GO:0015748)	1/25	0.25134111551322774	0.3903242323542287	0	0	3.5907485875706215	4.958623566873999	PRELID3B
Cell Surface Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178)	1/25	0.25134111551322774	0.3903242323542287	0	0	3.5907485875706215	4.958623566873999	WWTR1
Regulation of Toll-Like Receptor Signaling Pathway (GO:0034121)	1/25	0.25134111551322774	0.3903242323542287	0	0	3.5907485875706215	4.958623566873999	GPS2
Pigment Biosynthetic Process (GO:0046148)	1/25	0.25134111551322774	0.3903242323542287	0	0	3.5907485875706215	4.958623566873999	HMBS
Response to Glucocorticoid (GO:0051384)	1/25	0.25134111551322774	0.3903242323542287	0	0	3.5907485875706215	4.958623566873999	HNRNPU
Positive Regulation of Inflammasome-Mediated Signaling Pathway (GO:0141087)	1/25	0.25134111551322774	0.3903242323542287	0	0	3.5907485875706215	4.958623566873999	DDX3X
Positive Regulation of Neutrophil Migration (GO:1902624)	1/25	0.25134111551322774	0.3903242323542287	0	0	3.5907485875706215	4.958623566873999	C1QBP
Lymphocyte Proliferation (GO:0046651)	1/25	0.25134111551322774	0.3903242323542287	0	0	3.5907485875706215	4.958623566873999	HSPD1
Cytoskeleton-Dependent Cytokinesis (GO:0061640)	2/84	0.25179178699585253	0.3906103277628781	0	0	2.1048261546445253	2.9028768322321983	JTB;AURKB
Negative Regulation of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030512)	2/85	0.2560556579687015	0.3961631826779045	0	0	2.07936426557293	2.832843624485653	PDPK1;OVOL2
Long-Chain Fatty Acid Metabolic Process (GO:0001676)	2/85	0.2560556579687015	0.3961631826779045	0	0	2.07936426557293	2.832843624485653	ELOVL1;ACAA1
Negative Regulation of Endothelial Cell Apoptotic Process (GO:2000352)	1/26	0.2599651990014626	0.3961631826779045	0	0	3.446949152542373	4.6437557742755615	PDPK1
Reg of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Sgnlng Pway (GO:1902235)	1/26	0.2599651990014626	0.3961631826779045	0	0	3.446949152542373	4.6437557742755615	SYVN1
Regulation of Nucleotide-Excision Repair (GO:2000819)	1/26	0.2599651990014626	0.3961631826779045	0	0	3.446949152542373	4.6437557742755615	SMARCE1
Positive Regulation of Rho Protein Signal Transduction (GO:0035025)	1/26	0.2599651990014626	0.3961631826779045	0	0	3.446949152542373	4.6437557742755615	CSNK1A1
Positive Regulation of T Cell Migration (GO:2000406)	1/26	0.2599651990014626	0.3961631826779045	0	0	3.446949152542373	4.6437557742755615	P4HB
Dendritic Spine Organization (GO:0097061)	1/26	0.2599651990014626	0.3961631826779045	0	0	3.446949152542373	4.6437557742755615	ARF1
Positive Regulation of Interleukin-2 Production (GO:0032743)	1/26	0.2599651990014626	0.3961631826779045	0	0	3.446949152542373	4.6437557742755615	STOML2
Establishment or Maintenance of Apical/Basal Cell Polarity (GO:0035088)	1/26	0.2599651990014626	0.3961631826779045	0	0	3.446949152542373	4.6437557742755615	SCRIB
Transposable Element Silencing (GO:0010526)	1/26	0.2599651990014626	0.3961631826779045	0	0	3.446949152542373	4.6437557742755615	SIRT7
fatty-acyl-CoA Biosynthetic Process (GO:0046949)	1/26	0.2599651990014626	0.3961631826779045	0	0	3.446949152542373	4.6437557742755615	ELOVL1
Vesicle-Mediated Transport Between Endosomal Compartments (GO:0098927)	1/26	0.2599651990014626	0.3961631826779045	0	0	3.446949152542373	4.6437557742755615	BECN1
Regulation of Arp2/3 Complex-Mediated Actin Nucleation (GO:0034315)	1/26	0.2599651990014626	0.3961631826779045	0	0	3.446949152542373	4.6437557742755615	ARF1
Mitotic Cell Cycle Checkpoint Signaling (GO:0007093)	1/26	0.2599651990014626	0.3961631826779045	0	0	3.446949152542373	4.6437557742755615	AURKB
Regulation of T Cell Migration (GO:2000404)	1/26	0.2599651990014626	0.3961631826779045	0	0	3.446949152542373	4.6437557742755615	P4HB
Myeloid Cell Development (GO:0061515)	1/26	0.2599651990014626	0.3961631826779045	0	0	3.446949152542373	4.6437557742755615	ANXA2
Positive Regulation of Biosynthetic Process (GO:0009891)	2/87	0.264586808664169	0.4027873951211545	0	0	2.030237797246558	2.69937551317641	SIRT7;VIM
Regulation of Keratinocyte Proliferation (GO:0010837)	1/27	0.26849035270292776	0.4028729345573102	0	0	3.3142112125162972	4.357989872864422	OVOL2
Wnt Signaling Pathway, Planar Cell Polarity Pathway (GO:0060071)	1/27	0.26849035270292776	0.4028729345573102	0	0	3.3142112125162972	4.357989872864422	DVL1
Cellular Catabolic Process (GO:0044248)	1/27	0.26849035270292776	0.4028729345573102	0	0	3.3142112125162972	4.357989872864422	BECN1
Cellular Response to Epidermal Growth Factor Stimulus (GO:0071364)	1/27	0.26849035270292776	0.4028729345573102	0	0	3.3142112125162972	4.357989872864422	PDPK1
Plasma Membrane Invagination (GO:0099024)	1/27	0.26849035270292776	0.4028729345573102	0	0	3.3142112125162972	4.357989872864422	AURKB
Dicarboxylic Acid Transport (GO:0006835)	1/27	0.26849035270292776	0.4028729345573102	0	0	3.3142112125162972	4.357989872864422	BEST1
Spindle Assembly Checkpoint Signaling (GO:0071173)	1/27	0.26849035270292776	0.4028729345573102	0	0	3.3142112125162972	4.357989872864422	KCNN4
Gluconeogenesis (GO:0006094)	1/27	0.26849035270292776	0.4028729345573102	0	0	3.3142112125162972	4.357989872864422	CRTC2
Glycerophospholipid Catabolic Process (GO:0046475)	1/27	0.26849035270292776	0.4028729345573102	0	0	3.3142112125162972	4.357989872864422	SMPD4
Maturation of SSU-rRNA Frm Tricistronic rRNA Trnscpt (GO:0000462)	1/27	0.26849035270292776	0.4028729345573102	0	0	3.3142112125162972	4.357989872864422	WDR46
Protein Quality Control for Misfolded or Incompletely Synthesized Proteins (GO:0006515)	1/27	0.26849035270292776	0.4028729345573102	0	0	3.3142112125162972	4.357989872864422	LONP1
miRNA-mediated Post-Transcriptional Gene Silencing (GO:0035195)	1/27	0.26849035270292776	0.4028729345573102	0	0	3.3142112125162972	4.357989872864422	EIF6
Mitotic Spindle Assembly Checkpoint Signaling (GO:0007094)	1/27	0.26849035270292776	0.4028729345573102	0	0	3.3142112125162972	4.357989872864422	KCNN4
Mitotic Spindle Checkpoint Signaling (GO:0071174)	1/27	0.26849035270292776	0.4028729345573102	0	0	3.3142112125162972	4.357989872864422	KCNN4
Regulation of Mitotic Cell Cycle Phase Transition (GO:1901990)	2/88	0.2688529166664704	0.40300447426691777	0	0	2.0065314200890647	2.635761267736125	SMARCE1;CDK4
Epithelium Development (GO:0060429)	3/159	0.27679099562957243	0.4080013647566169	0	0	1.6605851413543722	2.1330093025042833	ERRFI1;DVL1;SOX10
Regulation of Lipid Biosynthetic Process (GO:0046890)	1/28	0.2769177066390408	0.4080013647566169	0	0	3.191305712492153	4.097747926982434	EIF6
